fecha;altitud;hrMax;hrMedia;hrMin;indicativo;nombre;prec;provincia;tmax;tmed;tmin
26/03/2017;98;98;67;46;1387E;A CORUÑA AEROPUERTO;2;A CORUÑA;15,2;9,8;4,5
07/10/2017;98;98;67;41;1387E;A CORUÑA AEROPUERTO;;A CORUÑA;24,6;16,1;7,6
24/10/2017;98;98;67;24;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;26,9;17;7
15/06/2024;98;98;67;43;1387E;A CORUÑA AEROPUERTO;0,4;A CORUÑA;22;17,4;12,9
24/03/2026;98;98;67;41;1387E;A CORUÑA AEROPUERTO;;A CORUÑA;19,3;11,5;3,7
10/10/2021;98;98;68;45;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;22,3;15,4;8,6
13/12/2021;98;98;68;56;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;17,9;11,8;5,6
18/07/2022;98;98;68;44;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;26,2;21;15,8
09/02/2023;98;98;68;37;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;14,6;6,8;-1,1
03/05/2015;98;98;69;40;1387E;A CORUÑA AEROPUERTO;;A CORUÑA;21,9;18,3;14,7
16/02/2016;98;98;69;45;1387E;A CORUÑA AEROPUERTO;;A CORUÑA;12,8;6,1;-0,6
31/12/2018;98;98;69;42;1387E;A CORUÑA AEROPUERTO;0,1;A CORUÑA;15,3;7,6;0
08/02/2022;98;98;69;41;1387E;A CORUÑA AEROPUERTO;0,1;A CORUÑA;18,3;9,2;0,2
11/11/2022;98;98;69;47;1387E;A CORUÑA AEROPUERTO;;A CORUÑA;20,8;15;9,3
12/01/2024;98;98;69;47;1387E;A CORUÑA AEROPUERTO;0,1;A CORUÑA;11,1;4,6;-2
10/09/2024;98;98;69;58;1387E;A CORUÑA AEROPUERTO;;A CORUÑA;19,1;16,4;13,8
27/01/2025;98;98;69;57;1387E;A CORUÑA AEROPUERTO;14,2;A CORUÑA;13,1;9,8;6,5
11/10/2025;98;98;69;45;1387E;A CORUÑA AEROPUERTO;;A CORUÑA;25,7;17;8,4
04/08/2015;98;98;70;53;1387E;A CORUÑA AEROPUERTO;;A CORUÑA;22,1;16,9;11,7
02/11/2015;98;98;70;41;1387E;A CORUÑA AEROPUERTO;;A CORUÑA;25,3;16,6;8
30/08/2016;98;98;70;52;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;25,9;18,8;11,8
08/09/2016;98;98;70;45;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;22,3;17,4;12,5
03/05/2017;98;98;70;38;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;25,1;15,8;6,6
26/12/2018;98;98;70;43;1387E;A CORUÑA AEROPUERTO;0,7;A CORUÑA;17,2;10,8;4,5
10/02/2019;98;98;70;55;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;13,7;9,8;6
17/03/2019;98;98;70;51;1387E;A CORUÑA AEROPUERTO;;A CORUÑA;12;7,8;3,7
12/11/2020;98;98;70;55;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;19,4;15,6;11,9
01/05/2021;98;98;70;44;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;14,2;9,2;4,3
02/03/2023;98;98;70;50;1387E;A CORUÑA AEROPUERTO;0,1;A CORUÑA;12;4,8;-2,3
07/07/2024;98;98;70;45;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;20,3;14,6;9
13/04/2025;98;98;70;56;1387E;A CORUÑA AEROPUERTO;1,8;A CORUÑA;16,8;13,6;10,4
12/09/2025;98;98;70;48;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;21,7;17,4;13,2
06/08/2015;98;98;71;53;1387E;A CORUÑA AEROPUERTO;;A CORUÑA;24;20,2;16,3
14/10/2015;98;98;71;41;1387E;A CORUÑA AEROPUERTO;;A CORUÑA;21,4;14,2;7,1
03/12/2016;98;98;71;52;1387E;A CORUÑA AEROPUERTO;0,4;A CORUÑA;17,8;11,6;5,5
03/02/2023;98;98;71;33;1387E;A CORUÑA AEROPUERTO;;A CORUÑA;17,7;8,6;-0,4
22/08/2023;98;98;71;52;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;32,7;24,5;16,3
11/06/2025;98;98;71;49;1387E;A CORUÑA AEROPUERTO;1,4;A CORUÑA;26,3;21,6;16,9
22/08/2025;98;98;71;54;1387E;A CORUÑA AEROPUERTO;;A CORUÑA;24,8;19,2;13,6
11/02/2015;98;98;72;33;1387E;A CORUÑA AEROPUERTO;;A CORUÑA;16,7;8,6;0,6
02/07/2015;98;98;72;42;1387E;A CORUÑA AEROPUERTO;;A CORUÑA;24;18,3;12,6
11/04/2017;98;98;72;53;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;20,7;13;5,2
12/04/2017;98;98;72;53;1387E;A CORUÑA AEROPUERTO;;A CORUÑA;20,5;13;5,4
25/06/2017;98;98;72;59;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;25,3;18,4;11,5
13/11/2017;98;98;72;54;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;14,9;11;7,2
05/08/2018;98;98;72;56;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;31,1;24;16,9
10/06/2019;98;98;72;50;1387E;A CORUÑA AEROPUERTO;4,4;A CORUÑA;18;12,6;7,2
10/07/2020;98;98;72;58;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;22,3;18,8;15,2
27/09/2020;98;98;72;58;1387E;A CORUÑA AEROPUERTO;;A CORUÑA;16,9;13,1;9,3
23/09/2021;98;98;72;54;1387E;A CORUÑA AEROPUERTO;0,1;A CORUÑA;24,5;18;11,4
23/01/2022;98;98;72;37;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;14,6;6,4;-1,8
01/07/2022;98;98;72;49;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;23,1;16,4;9,6
02/04/2023;98;98;72;52;1387E;A CORUÑA AEROPUERTO;;A CORUÑA;15,6;9,2;2,7
23/06/2023;98;98;72;50;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;27,6;21,2;14,8
30/09/2023;98;98;72;49;1387E;A CORUÑA AEROPUERTO;;A CORUÑA;30,8;22,2;13,7
06/05/2024;98;98;72;53;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;17,4;12,1;6,8
15/09/2025;98;98;72;51;1387E;A CORUÑA AEROPUERTO;0,1;A CORUÑA;20,7;16,3;11,9
16/01/2016;98;98;73;38;1387E;A CORUÑA AEROPUERTO;;A CORUÑA;15;7,4;-0,1
18/08/2016;98;98;73;43;1387E;A CORUÑA AEROPUERTO;8,4;A CORUÑA;24,6;18,2;11,7
23/11/2016;98;98;73;49;1387E;A CORUÑA AEROPUERTO;2,1;A CORUÑA;12;6,9;1,8
24/03/2017;98;98;73;47;1387E;A CORUÑA AEROPUERTO;;A CORUÑA;13,2;8,6;4
26/11/2017;98;98;73;49;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;14,1;6,8;-0,4
01/01/2019;98;98;73;46;1387E;A CORUÑA AEROPUERTO;;A CORUÑA;14,2;7,1;0
06/01/2019;98;98;73;40;1387E;A CORUÑA AEROPUERTO;0,1;A CORUÑA;13,2;5;-3,3
24/03/2020;98;98;73;42;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;19,6;12,6;5,7
12/09/2020;98;98;73;55;1387E;A CORUÑA AEROPUERTO;;A CORUÑA;29,3;21,6;13,9
27/03/2021;98;98;73;51;1387E;A CORUÑA AEROPUERTO;;A CORUÑA;15,8;7,9;0
10/07/2021;98;98;73;48;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;22,3;17,9;13,5
22/02/2022;98;98;73;48;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;14,3;7,8;1,3
01/06/2022;98;98;73;52;1387E;A CORUÑA AEROPUERTO;13,1;A CORUÑA;23,3;18,8;14,3
02/12/2022;98;98;73;49;1387E;A CORUÑA AEROPUERTO;;A CORUÑA;14,1;7,1;0,1
06/04/2023;98;98;73;47;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;17,6;10;2,3
10/06/2025;98;98;73;59;1387E;A CORUÑA AEROPUERTO;0,1;A CORUÑA;27,6;21,6;15,6
12/03/2026;98;98;73;51;1387E;A CORUÑA AEROPUERTO;;A CORUÑA;18,2;13,4;8,6
01/04/2015;98;98;74;58;1387E;A CORUÑA AEROPUERTO;;A CORUÑA;17,1;12,6;8,2
02/06/2015;98;98;74;56;1387E;A CORUÑA AEROPUERTO;;A CORUÑA;22,7;15,8;9
15/10/2015;98;98;74;47;1387E;A CORUÑA AEROPUERTO;;A CORUÑA;22;14,2;6,3
29/01/2016;98;98;74;49;1387E;A CORUÑA AEROPUERTO;;A CORUÑA;15,3;8,3;1,3
07/07/2018;98;98;74;62;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;27;19,9;12,8
05/01/2019;98;98;74;49;1387E;A CORUÑA AEROPUERTO;0,1;A CORUÑA;11,9;4,7;-2,5
11/03/2019;98;98;74;53;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;15,7;9,7;3,7
05/02/2020;98;98;74;49;1387E;A CORUÑA AEROPUERTO;;A CORUÑA;15,6;8,6;1,6
11/09/2020;98;98;74;54;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;27,9;20,1;12,3
18/09/2020;98;98;74;51;1387E;A CORUÑA AEROPUERTO;0,3;A CORUÑA;24,8;20,5;16,2
16/10/2020;98;98;74;45;1387E;A CORUÑA AEROPUERTO;;A CORUÑA;19;11;3,1
15/03/2021;98;98;74;56;1387E;A CORUÑA AEROPUERTO;;A CORUÑA;16;9,2;2,3
22/09/2021;98;98;74;50;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;22,6;17,2;11,9
25/01/2022;98;98;74;50;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;13;6,2;-0,5
18/10/2022;98;98;74;54;1387E;A CORUÑA AEROPUERTO;15,6;A CORUÑA;23,8;20;16,1
19/10/2022;98;98;74;59;1387E;A CORUÑA AEROPUERTO;3,7;A CORUÑA;19,9;16,4;13
28/01/2023;98;98;74;55;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;10,8;5,8;0,8
14/09/2023;98;98;74;58;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;27,9;20,4;12,9
19/09/2023;98;98;74;54;1387E;A CORUÑA AEROPUERTO;;A CORUÑA;23,5;17,2;10,9
05/05/2024;98;98;74;54;1387E;A CORUÑA AEROPUERTO;1,7;A CORUÑA;16,4;13,1;9,8
07/05/2024;98;98;74;57;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;19,7;14,4;9
09/06/2025;98;98;74;60;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;27,4;18,9;10,4
09/08/2025;98;98;74;54;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;27,5;21,7;15,9
25/03/2026;98;98;74;54;1387E;A CORUÑA AEROPUERTO;0,1;A CORUÑA;13,7;11;8,3
19/04/2026;98;98;74;47;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;25;16,6;8,2
19/02/2016;98;98;75;49;1387E;A CORUÑA AEROPUERTO;;A CORUÑA;14,2;7,2;0,1
06/10/2017;98;98;75;54;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;24,3;16,8;9,4
27/11/2017;98;98;75;54;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;13;6,6;0,1
26/08/2018;98;98;75;44;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;23,3;17,5;11,7
04/01/2019;98;98;75;47;1387E;A CORUÑA AEROPUERTO;0,2;A CORUÑA;14,2;6,2;-1,7
14/03/2022;98;98;75;56;1387E;A CORUÑA AEROPUERTO;;A CORUÑA;15,7;9,6;3,6
13/07/2023;98;98;75;54;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;25,6;18,8;11,9
01/12/2023;98;98;75;69;1387E;A CORUÑA AEROPUERTO;5,9;A CORUÑA;12,8;10;7,2
22/07/2015;98;98;76;60;1387E;A CORUÑA AEROPUERTO;;A CORUÑA;23,4;19,4;15,3
12/10/2015;98;98;76;56;1387E;A CORUÑA AEROPUERTO;;A CORUÑA;20;16,9;13,8
25/10/2015;98;98;76;47;1387E;A CORUÑA AEROPUERTO;;A CORUÑA;25;17,3;9,6
13/08/2016;98;98;76;45;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;23,6;17,8;12,1
01/09/2016;98;98;76;57;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;27,2;19,9;12,6
12/04/2019;98;98;76;39;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;18,6;10,6;2,5
19/02/2020;98;98;76;42;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;15,1;8,2;1,3
11/05/2020;98;98;76;58;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;20;14;8
30/09/2020;98;98;76;55;1387E;A CORUÑA AEROPUERTO;1,9;A CORUÑA;20,3;15,3;10,3
20/11/2020;98;98;76;57;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;16,7;10,3;3,9
30/04/2021;98;98;76;53;1387E;A CORUÑA AEROPUERTO;;A CORUÑA;13,8;9;4,3
19/05/2021;98;98;76;59;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;16,4;12;7,5
06/02/2022;98;98;76;53;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;13,5;6,6;-0,3
30/01/2023;98;98;76;56;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;11;4,8;-1,5
20/03/2023;98;98;76;38;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;20;12,6;5,3
07/10/2024;98;98;76;51;1387E;A CORUÑA AEROPUERTO;6,5;A CORUÑA;20,9;17,6;14,2
30/08/2025;98;98;76;60;1387E;A CORUÑA AEROPUERTO;1,4;A CORUÑA;24,8;20,9;17
19/01/2015;98;98;77;58;1387E;A CORUÑA AEROPUERTO;;A CORUÑA;10,7;7,3;3,9
09/07/2016;98;98;77;58;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;23,9;19,2;14,6
25/09/2016;98;98;77;51;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;19,3;15,9;12,5
26/09/2016;98;98;77;49;1387E;A CORUÑA AEROPUERTO;0,9;A CORUÑA;23,1;16,8;10,6
01/10/2016;98;98;77;54;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;19,4;14,2;9
08/11/2016;98;98;77;56;1387E;A CORUÑA AEROPUERTO;14,2;A CORUÑA;15,5;11;6,5
15/04/2017;98;98;77;61;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;16,3;11,6;7
10/07/2017;98;98;77;49;1387E;A CORUÑA AEROPUERTO;0,4;A CORUÑA;20,2;16,4;12,7
30/09/2017;98;98;77;54;1387E;A CORUÑA AEROPUERTO;0,6;A CORUÑA;20,8;16,4;12,1
19/11/2017;98;98;77;54;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;19,2;10,9;2,6
31/08/2018;98;98;77;64;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;25,1;18,8;12,5
30/12/2018;98;98;77;47;1387E;A CORUÑA AEROPUERTO;0,1;A CORUÑA;17;8,8;0,7
07/01/2019;98;98;77;54;1387E;A CORUÑA AEROPUERTO;0,1;A CORUÑA;11,9;4,8;-2,4
20/04/2020;98;98;77;53;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;18,6;12,8;6,9
02/06/2020;98;98;77;58;1387E;A CORUÑA AEROPUERTO;;A CORUÑA;23,8;19,3;14,8
28/07/2020;98;98;77;63;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;23;20,2;17,3
26/02/2021;98;98;77;59;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;17,4;11,4;5,3
22/10/2021;98;98;77;60;1387E;A CORUÑA AEROPUERTO;;A CORUÑA;17,8;12,8;7,7
14/12/2021;98;98;77;52;1387E;A CORUÑA AEROPUERTO;0,2;A CORUÑA;16,3;10,4;4,6
07/01/2022;98;98;77;59;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;12,9;9,4;5,9
24/01/2022;98;98;77;46;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;13,5;7;0,4
22/06/2023;98;98;77;58;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;24,5;19,5;14,5
11/01/2024;98;98;77;56;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;10,2;5,2;0,3
27/05/2025;98;98;77;63;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;19,6;14;8,4
16/10/2025;98;98;77;63;1387E;A CORUÑA AEROPUERTO;0,1;A CORUÑA;21,4;16,8;12,2
15/04/2015;98;98;78;55;1387E;A CORUÑA AEROPUERTO;;A CORUÑA;20,2;16,2;12,3
16/11/2015;98;98;78;64;1387E;A CORUÑA AEROPUERTO;;A CORUÑA;18,7;15;11,2
02/12/2017;98;98;78;54;1387E;A CORUÑA AEROPUERTO;0,4;A CORUÑA;11,7;5,8;-0,1
22/08/2018;98;98;78;62;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;27,9;21,7;15,5
15/09/2018;98;98;78;60;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;24,9;18,6;12,3
14/10/2018;98;98;78;62;1387E;A CORUÑA AEROPUERTO;4,3;A CORUÑA;16,3;13,4;10,5
11/02/2019;98;98;78;57;1387E;A CORUÑA AEROPUERTO;;A CORUÑA;12,4;7,7;3
04/11/2020;98;98;78;53;1387E;A CORUÑA AEROPUERTO;0,1;A CORUÑA;13,5;9,5;5,5
12/01/2021;98;98;78;56;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;10,6;4,2;-2,3
27/01/2022;98;98;78;59;1387E;A CORUÑA AEROPUERTO;;A CORUÑA;13,7;6,8;-0,2
26/01/2023;98;98;78;60;1387E;A CORUÑA AEROPUERTO;6,1;A CORUÑA;11,7;9,4;7,2
24/08/2023;98;98;78;56;1387E;A CORUÑA AEROPUERTO;0,1;A CORUÑA;26,8;22,4;17,9
02/10/2023;98;98;78;56;1387E;A CORUÑA AEROPUERTO;2,6;A CORUÑA;26;20,8;15,6
06/10/2023;98;98;78;62;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;24,6;19,4;14,3
25/12/2023;98;98;78;56;1387E;A CORUÑA AEROPUERTO;0,1;A CORUÑA;15;8,4;1,9
07/01/2024;98;98;78;54;1387E;A CORUÑA AEROPUERTO;0,1;A CORUÑA;12,2;6,8;1,5
20/02/2024;98;98;78;55;1387E;A CORUÑA AEROPUERTO;0,1;A CORUÑA;21,9;13;4,1
27/02/2026;98;98;78;60;1387E;A CORUÑA AEROPUERTO;1,3;A CORUÑA;13,6;11,2;8,8
09/03/2026;98;98;78;58;1387E;A CORUÑA AEROPUERTO;1,8;A CORUÑA;12,9;9,4;5,9
12/01/2015;98;98;79;59;1387E;A CORUÑA AEROPUERTO;;A CORUÑA;14,9;9,6;4,4
03/04/2015;98;98;79;64;1387E;A CORUÑA AEROPUERTO;;A CORUÑA;17;11,2;5,5
14/01/2016;98;98;79;56;1387E;A CORUÑA AEROPUERTO;;A CORUÑA;14,5;10,4;6,2
14/11/2016;98;98;79;58;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;17,1;11,4;5,7
04/04/2017;98;98;79;61;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;16,8;11;5,1
21/12/2017;98;98;79;54;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;16,7;8,8;1
18/06/2018;98;98;79;68;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;22,5;19;15,6
12/11/2018;98;98;79;58;1387E;A CORUÑA AEROPUERTO;0,1;A CORUÑA;15,6;10,9;6,2
14/01/2019;98;98;79;67;1387E;A CORUÑA AEROPUERTO;;A CORUÑA;12,9;8;3,1
27/06/2021;98;98;79;52;1387E;A CORUÑA AEROPUERTO;0,1;A CORUÑA;18,4;14,3;10,2
19/09/2021;98;98;79;59;1387E;A CORUÑA AEROPUERTO;0,4;A CORUÑA;21;16,4;11,7
25/05/2022;98;98;79;60;1387E;A CORUÑA AEROPUERTO;;A CORUÑA;18,4;13,6;8,7
04/11/2022;98;98;79;63;1387E;A CORUÑA AEROPUERTO;0,1;A CORUÑA;16;11,6;7,2
10/11/2022;98;98;79;62;1387E;A CORUÑA AEROPUERTO;;A CORUÑA;19,8;15;10,3
06/02/2024;98;98;79;63;1387E;A CORUÑA AEROPUERTO;;A CORUÑA;15,5;10,2;4,8
19/08/2025;98;98;79;57;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;23,7;19,8;15,9
27/08/2025;98;98;79;58;1387E;A CORUÑA AEROPUERTO;0,9;A CORUÑA;23,7;18,6;13,4
11/05/2015;98;98;80;68;1387E;A CORUÑA AEROPUERTO;;A CORUÑA;19,1;14,6;10
19/08/2015;98;98;80;64;1387E;A CORUÑA AEROPUERTO;;A CORUÑA;23,2;17,8;12,4
26/01/2016;98;98;80;62;1387E;A CORUÑA AEROPUERTO;;A CORUÑA;14,9;9,7;4,5
19/10/2016;98;98;80;64;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;21,1;15,6;10
26/10/2016;98;98;80;58;1387E;A CORUÑA AEROPUERTO;;A CORUÑA;24;17,2;10,5
27/10/2016;98;98;80;56;1387E;A CORUÑA AEROPUERTO;;A CORUÑA;24;17,4;10,8
18/03/2017;98;98;80;64;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;16;9,4;2,9
19/06/2017;98;98;80;62;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;28;21,9;15,8
27/12/2017;98;98;80;60;1387E;A CORUÑA AEROPUERTO;7,2;A CORUÑA;12;9,7;7,4
30/08/2018;98;98;80;66;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;21,6;16,8;12
19/10/2018;98;98;80;62;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;21,4;18;14,5
18/04/2019;98;98;80;58;1387E;A CORUÑA AEROPUERTO;0,2;A CORUÑA;17,4;13,7;10
01/01/2020;98;98;80;57;1387E;A CORUÑA AEROPUERTO;;A CORUÑA;10,7;6,4;2,1
21/02/2020;98;98;80;62;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;16,7;10;3,3
01/08/2020;98;98;80;66;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;22,4;19,2;15,9
17/09/2020;98;98;80;60;1387E;A CORUÑA AEROPUERTO;16,9;A CORUÑA;25,4;20,6;15,8
22/09/2020;98;98;80;52;1387E;A CORUÑA AEROPUERTO;4,6;A CORUÑA;24,4;18,6;12,8
21/11/2020;98;98;80;53;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;19,5;12,1;4,7
30/11/2020;98;98;80;60;1387E;A CORUÑA AEROPUERTO;0,1;A CORUÑA;17;11,8;6,6
27/12/2020;98;98;80;65;1387E;A CORUÑA AEROPUERTO;8,5;A CORUÑA;13,6;7,4;1,3
13/01/2021;98;98;80;63;1387E;A CORUÑA AEROPUERTO;0,2;A CORUÑA;10,1;4,4;-1,4
25/03/2021;98;98;80;54;1387E;A CORUÑA AEROPUERTO;;A CORUÑA;14,5;8,7;2,9
20/05/2021;98;98;80;44;1387E;A CORUÑA AEROPUERTO;1,9;A CORUÑA;21,5;14,4;7,2
06/06/2021;98;98;80;66;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;18,9;14;9,2
04/08/2021;98;98;80;59;1387E;A CORUÑA AEROPUERTO;;A CORUÑA;22,1;19;15,8
20/08/2021;98;98;80;58;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;23,8;17,5;11,2
15/12/2021;98;98;80;53;1387E;A CORUÑA AEROPUERTO;0,1;A CORUÑA;13,4;7,6;1,8
08/01/2022;98;98;80;64;1387E;A CORUÑA AEROPUERTO;0,8;A CORUÑA;12,7;8,5;4,3
28/04/2022;98;98;80;63;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;16,6;13,2;9,9
02/09/2023;98;98;80;60;1387E;A CORUÑA AEROPUERTO;;A CORUÑA;23,6;18;12,5
13/09/2023;98;98;80;65;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;23,9;18,8;13,8
20/05/2024;98;98;80;62;1387E;A CORUÑA AEROPUERTO;1,7;A CORUÑA;17,7;14,4;11
17/04/2025;98;98;80;71;1387E;A CORUÑA AEROPUERTO;2,2;A CORUÑA;17,1;12;6,9
01/04/2026;98;98;80;62;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;16,8;10,8;4,7
03/04/2026;98;98;80;57;1387E;A CORUÑA AEROPUERTO;;A CORUÑA;15,4;10,3;5,2
06/05/2026;98;98;80;57;1387E;A CORUÑA AEROPUERTO;;A CORUÑA;16,9;13,2;9,5
20/01/2015;98;98;81;70;1387E;A CORUÑA AEROPUERTO;;A CORUÑA;10,2;8,2;6,1
10/08/2015;98;98;81;59;1387E;A CORUÑA AEROPUERTO;;A CORUÑA;25;19;13,1
11/08/2015;98;98;81;63;1387E;A CORUÑA AEROPUERTO;;A CORUÑA;25,8;22,2;18,6
22/10/2015;98;98;81;57;1387E;A CORUÑA AEROPUERTO;;A CORUÑA;19,8;13,2;6,5
02/09/2016;98;98;81;69;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;24,3;19,8;15,3
02/12/2016;98;98;81;61;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;16,7;10,9;5,1
08/04/2017;98;98;81;46;1387E;A CORUÑA AEROPUERTO;;A CORUÑA;20,8;14,2;7,5
19/11/2018;98;98;81;61;1387E;A CORUÑA AEROPUERTO;23,7;A CORUÑA;17,6;12,1;6,6
20/06/2019;98;98;81;68;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;18,9;16,2;13,5
25/01/2020;98;98;81;58;1387E;A CORUÑA AEROPUERTO;;A CORUÑA;14,6;8;1,4
25/02/2020;98;98;81;60;1387E;A CORUÑA AEROPUERTO;4,1;A CORUÑA;12,8;11,2;9,6
09/07/2020;98;98;81;57;1387E;A CORUÑA AEROPUERTO;0,5;A CORUÑA;21,4;18,4;15,4
23/08/2020;98;98;81;60;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;23,3;18,9;14,5
15/10/2020;98;98;81;58;1387E;A CORUÑA AEROPUERTO;;A CORUÑA;16,5;11,6;6,6
23/11/2020;98;98;81;55;1387E;A CORUÑA AEROPUERTO;;A CORUÑA;16,9;10;3
09/01/2021;98;98;81;59;1387E;A CORUÑA AEROPUERTO;2,1;A CORUÑA;8;4,4;0,7
26/07/2021;98;98;81;65;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;22,4;18,8;15,1
11/12/2021;98;98;81;64;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;15,3;12,8;10,2
09/06/2022;98;98;81;68;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;21,4;18,4;15,5
12/08/2022;98;98;81;54;1387E;A CORUÑA AEROPUERTO;;A CORUÑA;25;19,4;13,9
11/10/2022;98;98;81;64;1387E;A CORUÑA AEROPUERTO;;A CORUÑA;22,9;18,8;14,6
30/12/2023;98;98;81;71;1387E;A CORUÑA AEROPUERTO;8,2;A CORUÑA;13,9;9,9;5,9
02/02/2024;98;98;81;63;1387E;A CORUÑA AEROPUERTO;;A CORUÑA;17,1;10;2,8
27/06/2024;98;98;81;73;1387E;A CORUÑA AEROPUERTO;0;A CORUÑA;21,1;18,6;16,1
08/11/2025;98;98;81;59;1387E;A CORUÑA AEROPUERTO;;A CORUÑA;17,2;12,7;8,2
